"time","Corrente da bateria (mA)","Tensão da bateria (V)","Energia (Wh)"
2026-01-08 17:28:48,0,3.70,-0.00553
2026-01-08 17:28:48,0,3.70,-0.00553
2026-01-08 17:28:48,0,3.70,-0.00553
2026-01-08 17:29:14,-0.400,3.71,-0.00553
2026-01-08 17:29:14,-0.400,3.71,-0.00553
2026-01-08 17:29:14,-0.400,3.71,-0.00553
2026-01-08 17:29:40,0,3.71,-0.00553
2026-01-08 17:29:40,0,3.71,-0.00553
2026-01-08 17:29:40,0,3.71,-0.00553
2026-01-08 17:30:06,-0.400,3.69,-0.00554
2026-01-08 17:30:06,-0.400,3.69,-0.00554
2026-01-08 17:30:06,-0.400,3.69,-0.00554
2026-01-08 17:30:33,-0.400,3.69,-0.00555
2026-01-08 17:30:33,-0.400,3.69,-0.00555
2026-01-08 17:30:33,-0.400,3.69,-0.00555
2026-01-08 17:30:59,-0.0800,3.71,-0.00555
2026-01-08 17:30:59,-0.0800,3.71,-0.00555
2026-01-08 17:30:59,-0.0800,3.71,-0.00555
2026-01-08 17:31:25,-0.280,3.69,-0.00556
2026-01-08 17:31:25,-0.280,3.69,-0.00556
2026-01-08 17:31:25,-0.280,3.69,-0.00556
2026-01-08 17:31:51,-0.280,3.71,-0.00556
2026-01-08 17:31:51,-0.280,3.71,-0.00556
2026-01-08 17:31:51,-0.280,3.71,-0.00556
2026-01-08 17:32:17,-0.280,3.68,-0.00557
2026-01-08 17:32:17,-0.280,3.68,-0.00557
2026-01-08 17:32:17,-0.280,3.68,-0.00557
2026-01-08 17:32:43,-0.280,3.70,-0.00558
2026-01-08 17:32:43,-0.280,3.70,-0.00558
2026-01-08 17:32:43,-0.280,3.70,-0.00558
2026-01-08 17:33:10,-0.280,3.70,-0.00558
2026-01-08 17:33:10,-0.280,3.70,-0.00558
2026-01-08 17:33:10,-0.280,3.70,-0.00558
2026-01-08 17:33:36,-0.0800,3.68,-0.00558
2026-01-08 17:33:36,-0.0800,3.68,-0.00558
2026-01-08 17:33:36,-0.0800,3.68,-0.00558
2026-01-08 17:34:02,-0.480,3.70,-0.00559
2026-01-08 17:34:02,-0.480,3.70,-0.00559
2026-01-08 17:34:28,-0.280,3.69,-0.00560
2026-01-08 17:34:28,-0.280,3.69,-0.00560
2026-01-08 17:34:28,-0.280,3.69,-0.00560
2026-01-08 17:34:54,-0.200,3.71,-0.00560
2026-01-08 17:34:54,-0.200,3.71,-0.00560
2026-01-08 17:34:54,-0.200,3.71,-0.00560
2026-01-08 17:35:19,0,3.70,-0.00560
2026-01-08 17:35:19,0,3.70,-0.00560
2026-01-08 17:35:19,0,3.70,-0.00560
2026-01-08 17:35:45,-0.200,3.70,-0.00561
2026-01-08 17:35:45,-0.200,3.70,-0.00561
2026-01-08 17:35:45,-0.200,3.70,-0.00561
2026-01-08 17:36:12,-0.280,3.69,-0.00561
2026-01-08 17:36:12,-0.280,3.69,-0.00561
2026-01-08 17:36:12,-0.280,3.69,-0.00561
2026-01-08 17:36:38,-0.400,3.70,-0.00562
2026-01-08 17:36:38,-0.400,3.70,-0.00562
2026-01-08 17:36:38,-0.400,3.70,-0.00562
2026-01-08 17:37:04,-0.0800,3.69,-0.00562
2026-01-08 17:37:04,-0.0800,3.69,-0.00562
2026-01-08 17:37:04,-0.0800,3.69,-0.00562
2026-01-08 17:37:30,-0.280,3.68,-0.00563
2026-01-08 17:37:30,-0.280,3.68,-0.00563
2026-01-08 17:37:56,-0.280,3.67,-0.00563
2026-01-08 17:37:56,-0.280,3.67,-0.00563
2026-01-08 17:38:22,-0.0800,3.70,-0.00564
2026-01-08 17:38:22,-0.0800,3.70,-0.00564
2026-01-08 17:38:49,0,3.68,-0.00564
2026-01-08 17:38:49,0,3.68,-0.00564
2026-01-08 17:38:49,0,3.68,-0.00564
2026-01-08 17:39:15,-0.0800,3.70,-0.00564
2026-01-08 17:39:15,-0.0800,3.70,-0.00564
2026-01-08 17:39:15,-0.0800,3.70,-0.00564
2026-01-08 17:39:41,-0.200,3.70,-0.00564
2026-01-08 17:39:41,-0.200,3.70,-0.00564
2026-01-08 17:40:07,-0.400,3.68,-0.00565
2026-01-08 17:40:07,-0.400,3.68,-0.00565
2026-01-08 17:40:07,-0.400,3.68,-0.00565
2026-01-08 17:40:33,-0.280,3.69,-0.00566
2026-01-08 17:40:33,-0.280,3.69,-0.00566
2026-01-08 17:40:33,-0.280,3.69,-0.00566
2026-01-08 17:41:00,-0.200,3.68,-0.00566
2026-01-08 17:41:00,-0.200,3.68,-0.00566
2026-01-08 17:41:00,-0.200,3.68,-0.00566
2026-01-08 17:41:26,-0.280,3.69,-0.00567
2026-01-08 17:41:26,-0.280,3.69,-0.00567
2026-01-08 17:41:26,-0.280,3.69,-0.00567
2026-01-08 17:41:52,-0.280,3.70,-0.00567
2026-01-08 17:41:52,-0.280,3.70,-0.00567
2026-01-08 17:41:52,-0.280,3.70,-0.00567
2026-01-08 17:42:18,-0.0800,3.68,-0.00567
2026-01-08 17:42:18,-0.0800,3.68,-0.00567
2026-01-08 17:42:18,-0.0800,3.68,-0.00567
2026-01-08 17:42:44,-0.400,3.70,-0.00568
2026-01-08 17:42:44,-0.400,3.70,-0.00568
2026-01-08 17:42:44,-0.400,3.70,-0.00568
2026-01-08 17:43:10,-0.200,3.68,-0.00569
2026-01-08 17:43:10,-0.200,3.68,-0.00569
2026-01-08 17:43:10,-0.200,3.68,-0.00569
2026-01-08 17:43:37,-0.200,3.70,-0.00569
2026-01-08 17:43:37,-0.200,3.70,-0.00569
2026-01-08 17:43:37,-0.200,3.70,-0.00569
2026-01-08 17:44:03,-0.400,3.69,-0.00570
2026-01-08 17:44:03,-0.400,3.69,-0.00570
2026-01-08 17:44:03,-0.400,3.69,-0.00570
2026-01-08 17:44:29,-0.0800,3.68,-0.00570
2026-01-08 17:44:29,-0.0800,3.68,-0.00570
2026-01-08 17:44:55,-0.200,3.70,-0.00570
2026-01-08 17:44:55,-0.200,3.70,-0.00570
2026-01-08 17:44:55,-0.200,3.70,-0.00570
2026-01-08 17:45:21,-0.280,3.68,-0.00571
2026-01-08 17:45:21,-0.280,3.68,-0.00571
2026-01-08 17:45:21,-0.280,3.68,-0.00571
2026-01-08 17:45:47,-0.200,3.68,-0.00571
2026-01-08 17:45:47,-0.200,3.68,-0.00571
2026-01-08 17:45:47,-0.200,3.68,-0.00571
2026-01-08 17:46:14,-0.400,3.69,-0.00572
2026-01-08 17:46:14,-0.400,3.69,-0.00572
2026-01-08 17:46:40,-0.0800,3.68,-0.00572
2026-01-08 17:46:40,-0.0800,3.68,-0.00572
2026-01-08 17:46:40,-0.0800,3.68,-0.00572
2026-01-08 17:47:06,-0.280,3.70,-0.00573
2026-01-08 17:47:06,-0.280,3.70,-0.00573
2026-01-08 17:47:06,-0.280,3.70,-0.00573
2026-01-08 17:47:32,-0.0800,3.70,-0.00573
2026-01-08 17:47:32,-0.0800,3.70,-0.00573
2026-01-08 17:47:32,-0.0800,3.70,-0.00573
2026-01-08 17:47:58,-0.200,3.69,-0.00573
2026-01-08 17:47:58,-0.200,3.69,-0.00573
2026-01-08 17:48:24,-0.200,3.69,-0.00574
2026-01-08 17:48:24,-0.200,3.69,-0.00574
2026-01-08 17:48:24,-0.200,3.69,-0.00574
2026-01-08 17:48:51,-0.400,3.69,-0.00575
2026-01-08 17:48:51,-0.400,3.69,-0.00575
2026-01-08 17:48:51,-0.400,3.69,-0.00575
2026-01-08 17:49:17,-0.400,3.68,-0.00575
2026-01-08 17:49:17,-0.400,3.68,-0.00575
2026-01-08 17:49:17,-0.400,3.68,-0.00575
2026-01-08 17:49:43,-0.280,3.68,-0.00576
2026-01-08 17:49:43,-0.280,3.68,-0.00576
2026-01-08 17:49:43,-0.280,3.68,-0.00576
2026-01-08 17:50:09,-0.280,3.69,-0.00577
2026-01-08 17:50:09,-0.280,3.69,-0.00577
2026-01-08 17:50:09,-0.280,3.69,-0.00577
2026-01-08 17:50:35,0,3.68,-0.00577
2026-01-08 17:50:35,0,3.68,-0.00577
2026-01-08 17:50:35,0,3.68,-0.00577
2026-01-08 17:51:03,-0.400,3.68,-0.00577
2026-01-08 17:51:03,-0.400,3.68,-0.00577
2026-01-08 17:51:03,-0.400,3.68,-0.00577
2026-01-08 17:51:28,-0.280,3.66,-0.00578
2026-01-08 17:51:28,-0.280,3.66,-0.00578
2026-01-08 17:51:28,-0.280,3.66,-0.00578
2026-01-08 17:51:54,-0.0800,3.67,-0.00578
2026-01-08 17:51:54,-0.0800,3.67,-0.00578
2026-01-08 17:51:54,-0.0800,3.67,-0.00578
2026-01-08 17:52:20,-0.0800,3.68,-0.00578
2026-01-08 17:52:20,-0.0800,3.68,-0.00578
2026-01-08 17:52:20,-0.0800,3.68,-0.00578
2026-01-08 17:52:46,-0.600,3.67,-0.00580
2026-01-08 17:52:46,-0.600,3.67,-0.00580
2026-01-08 17:52:46,-0.600,3.67,-0.00580
2026-01-08 17:53:12,-0.200,3.67,-0.00580
2026-01-08 17:53:12,-0.200,3.67,-0.00580
2026-01-08 17:53:12,-0.200,3.67,-0.00580
2026-01-08 17:53:38,0,3.64,-0.00580
2026-01-08 17:53:38,0,3.64,-0.00580
2026-01-08 17:53:38,0,3.64,-0.00580
2026-01-08 17:54:05,-0.200,3.68,-0.00580
2026-01-08 17:54:05,-0.200,3.68,-0.00580
2026-01-08 17:54:05,-0.200,3.68,-0.00580
2026-01-08 17:54:31,-0.200,3.67,-0.00581
2026-01-08 17:54:31,-0.200,3.67,-0.00581
2026-01-08 17:54:31,-0.200,3.67,-0.00581
2026-01-08 17:54:57,-0.400,3.68,-0.00582
2026-01-08 17:54:57,-0.400,3.68,-0.00582
2026-01-08 17:54:57,-0.400,3.68,-0.00582
2026-01-08 17:55:23,-0.280,3.66,-0.00582
2026-01-08 17:55:23,-0.280,3.66,-0.00582
2026-01-08 17:55:23,-0.280,3.66,-0.00582
2026-01-08 17:55:49,-0.400,3.68,-0.00583
2026-01-08 17:55:49,-0.400,3.68,-0.00583
2026-01-08 17:55:49,-0.400,3.68,-0.00583
2026-01-08 17:56:15,-0.0800,3.68,-0.00583
2026-01-08 17:56:15,-0.0800,3.68,-0.00583
2026-01-08 17:56:15,-0.0800,3.68,-0.00583
2026-01-08 17:56:42,-0.400,3.66,-0.00584
2026-01-08 17:56:42,-0.400,3.66,-0.00584
2026-01-08 17:57:08,-0.280,3.67,-0.00585
2026-01-08 17:57:08,-0.280,3.67,-0.00585
2026-01-08 17:57:34,-0.200,3.67,-0.00585
2026-01-08 17:57:34,-0.200,3.67,-0.00585
2026-01-08 17:57:34,-0.200,3.67,-0.00585
2026-01-08 17:58:00,0,3.64,-0.00585
2026-01-08 17:58:00,0,3.64,-0.00585
2026-01-08 17:58:00,0,3.64,-0.00585
2026-01-08 17:58:26,-0.280,3.66,-0.00586
2026-01-08 17:58:26,-0.280,3.66,-0.00586
2026-01-08 17:58:26,-0.280,3.66,-0.00586
2026-01-08 17:58:52,-0.0800,3.66,-0.00586
2026-01-08 17:58:52,-0.0800,3.66,-0.00586
2026-01-08 17:58:52,-0.0800,3.66,-0.00586
2026-01-08 17:59:19,-0.0800,3.68,-0.00586
2026-01-08 17:59:19,-0.0800,3.68,-0.00586
2026-01-08 17:59:19,-0.0800,3.68,-0.00586
2026-01-08 17:59:45,-0.280,3.66,-0.00586
2026-01-08 17:59:45,-0.280,3.66,-0.00586
2026-01-08 17:59:45,-0.280,3.66,-0.00586
2026-01-08 18:00:11,-0.200,3.66,-0.00587
2026-01-08 18:00:11,-0.200,3.66,-0.00587
2026-01-08 18:00:37,-0.200,3.66,-0.00587
2026-01-08 18:00:37,-0.200,3.66,-0.00587
2026-01-08 18:00:37,-0.200,3.66,-0.00587
2026-01-08 18:01:03,-0.400,3.68,-0.00588
2026-01-08 18:01:03,-0.400,3.68,-0.00588
2026-01-08 18:01:03,-0.400,3.68,-0.00588
2026-01-08 18:01:30,0.120,3.67,-0.00588
2026-01-08 18:01:30,0.120,3.67,-0.00588
2026-01-08 18:01:30,0.120,3.67,-0.00588
2026-01-08 18:01:56,-0.280,3.68,-0.00588
2026-01-08 18:01:56,-0.280,3.68,-0.00588
2026-01-08 18:02:22,-0.200,3.65,-0.00589
2026-01-08 18:02:22,-0.200,3.65,-0.00589
2026-01-08 18:02:22,-0.200,3.65,-0.00589
2026-01-08 18:02:48,-0.0800,3.66,-0.00589
2026-01-08 18:02:48,-0.0800,3.66,-0.00589
2026-01-08 18:03:14,-0.400,3.68,-0.00590
2026-01-08 18:03:14,-0.400,3.68,-0.00590
2026-01-08 18:03:14,-0.400,3.68,-0.00590
2026-01-08 18:03:39,-0.280,3.67,-0.00590
2026-01-08 18:03:39,-0.280,3.67,-0.00590
2026-01-08 18:03:39,-0.280,3.67,-0.00590
2026-01-08 18:04:05,-0.200,3.66,-0.00591
2026-01-08 18:04:05,-0.200,3.66,-0.00591
2026-01-08 18:04:05,-0.200,3.66,-0.00591
2026-01-08 18:04:32,-0.200,3.66,-0.00591
2026-01-08 18:04:32,-0.200,3.66,-0.00591
2026-01-08 18:04:32,-0.200,3.66,-0.00591
2026-01-08 18:04:58,-0.200,3.66,-0.00592
2026-01-08 18:04:58,-0.200,3.66,-0.00592
2026-01-08 18:04:58,-0.200,3.66,-0.00592
2026-01-08 18:05:24,-0.200,3.68,-0.00592
2026-01-08 18:05:24,-0.200,3.68,-0.00592
2026-01-08 18:05:50,-0.280,3.67,-0.00593
2026-01-08 18:05:50,-0.280,3.67,-0.00593
2026-01-08 18:05:50,-0.280,3.67,-0.00593
2026-01-08 18:06:16,-0.400,3.67,-0.00593
2026-01-08 18:06:16,-0.400,3.67,-0.00593
2026-01-08 18:06:16,-0.400,3.67,-0.00593
2026-01-08 18:06:42,-0.400,3.65,-0.00594
2026-01-08 18:06:42,-0.400,3.65,-0.00594
